url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,1013947996_2024_06_22_15_00_49_439479.sb3,28,4,4,4,4,3,2,4,2,1,0,0,18,1,None,Default,20,3,3,3,3,3,2,3,426
,284682486_2024_06_25_04_33_27_068403.sb3,"['go to x: () y: ()', 'glide () secs to x: () y: ()', 'join () ()', 'costume', '() - ()', 'length of ()', 'set [ v] to ()']",4,4,4,3,4,3,4,3,4,0,29,4,1,None,Default,glide () secs to x: () y: (),3,3,3,3,3,3,3,1115
,2e7b0ab5-f8d9-4516-9256-0d2b4ea4e54a_2024_05_26_07_53_05_736718.sb3,34,4,4,4,3,3,4,4,4,4,0,1,5,2,None,Default,21,3,3,3,3,3,3,3,393
,b10a1e4d-afda-4f68-ad88-f4694d7a0843_2024_05_17_07_32_58_884285.sb3,19,1,1,1,2,3,2,4,2,3,10,0,0,0,None,Default,13,1,1,1,2,3,2,3,165
,9106d0ff-7a3f-4c29-8d7f-1249d4e6b72d_2024_05_31_21_55_07_189724.sb3,8,1,1,0,0,2,1,2,1,0,0,0,2,1,None,Default,7,1,1,0,0,2,1,2,15
,d19dfbad-8ef6-4140-bcc8-9ea7975565ec_2024_05_27_07_00_48_970428.sb3,14,1,4,1,3,1,2,1,0,1,0,2,0,0,None,Default,12,1,3,1,3,1,2,1,99
,d757e5d4-16ed-48a8-b2b8-07ffff48f723_2024_05_15_12_13_11_689109.sb3,14,1,2,1,1,2,2,2,0,3,0,1,0,1,None,Default,11,1,2,1,1,2,2,2,90
,d382dde9-abda-42e1-a9e0-70fe8fe7676b_2024_05_27_13_16_56_250547.sb3,13,1,0,2,0,1,2,4,3,0,0,4,0,1,None,Default,9,1,0,2,0,1,2,3,59
,07392159-2c2d-4ea9-ae6c-3239e8085a5a_2024_06_07_06_57_19_718183.sb3,24,3,3,2,3,3,2,4,0,4,0,1,0,2,None,Default,19,3,3,2,3,3,2,3,72
,c72dd714-94e7-44d6-a52b-63f02936fd29_2024_05_15_12_24_35_333320.sb3,14,1,2,1,1,2,2,2,0,3,0,1,0,1,None,Default,11,1,2,1,1,2,2,2,96
,975328278_2024_06_04_13_22_41_322668.sb3,32,4,4,4,3,4,3,4,2,4,0,3,1,0,None,Default,21,3,3,3,3,3,3,3,640
,3795d0d3-46b3-4640-9231-9d2d80d6abc4_2024_05_14_22_36_18_900176.sb3,21,1,2,2,3,4,2,4,3,0,0,2,0,0,None,Default,16,1,2,2,3,3,2,3,278
,dd719ffc-584b-4bf9-9be7-ceb8e6108d69_2024_05_30_14_52_03_644973.sb3,12,1,0,2,0,1,2,4,2,0,0,5,0,1,None,Default,9,1,0,2,0,1,2,3,93
,1042558175_2024_06_27_13_17_48_074089.sb3,16,1,1,1,2,2,2,4,2,1,0,0,0,1,None,Default,12,1,1,1,2,2,2,3,90
,907187745_2024_06_27_20_42_29_821501.sb3,24,4,4,2,3,2,2,4,2,1,0,0,4,4,None,Default,18,3,3,2,3,2,2,3,90
,955774619_2024_06_13_18_57_32_495796.sb3,7,1,2,0,0,1,2,1,0,0,0,0,1,1,None,Default,7,1,2,0,0,1,2,1,26
,146d43e2-b3fc-4086-ac02-ea2e99dca331_2024_05_11_18_27_05_288624.sb3,12,3,0,0,0,2,2,2,3,0,0,0,0,1,None,Default,9,3,0,0,0,2,2,2,17
,929db8ef-f7a1-4fec-b0e9-912cc5346a9d_2024_05_16_15_08_21_357028.sb3,23,1,4,2,3,3,2,4,2,2,0,0,0,0,None,Default,17,1,3,2,3,3,2,3,289
,882093984_2024_06_23_15_40_29_772544.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,413106197_2024_05_30_09_13_03_414180.sb3,24,2,4,2,3,3,2,4,2,2,4,0,0,4,None,Default,18,2,3,2,3,3,2,3,149
,ad9d2247-8cfc-4ca9-84a8-4720310a6aed_2024_06_10_17_40_05_501621.sb3,22,2,4,2,3,2,2,4,2,1,0,0,0,0,None,Default,17,2,3,2,3,2,2,3,67
,969739696_2024_06_13_19_30_52_051250.sb3,5,1,0,0,0,1,2,1,0,0,0,2,1,1,None,Default,5,1,0,0,0,1,2,1,16
,cb2c7d68-dda2-4df7-80d6-452c689e609b_2024_06_13_23_40_12_786779.sb3,11,0,0,2,0,1,1,4,2,1,0,0,1,1,None,Default,7,0,0,2,0,1,1,3,9
,e75858eb-967d-4b0e-80e1-0991d670aa2b_2024_06_19_12_56_04_505629.sb3,18,3,4,0,3,2,2,2,1,1,0,0,0,3,None,Default,15,3,3,0,3,2,2,2,187
,6cfa964b-73f8-485e-b4d0-e97b02b64bad_2024_06_16_13_12_30_254267.sb3,18,1,1,1,2,2,2,4,2,3,0,13,0,0,None,Default,12,1,1,1,2,2,2,3,238
,24ac3822-0241-4bff-b4e3-f3ebacbfd4b4_2024_05_29_14_19_02_153039.sb3,18,1,1,1,1,4,2,4,0,4,2,0,0,0,None,Default,12,1,1,1,1,3,2,3,221
,870778001_2024_06_27_20_52_52_879150.sb3,26,4,3,2,2,3,2,4,2,4,0,6,0,2,None,Default,18,3,3,2,2,3,2,3,240
,cdacccde-a103-4445-937b-31f839e5cdd8_2024_06_25_04_39_38_548715.sb3,11,1,1,1,1,2,1,2,0,2,0,0,0,1,None,Default,9,1,1,1,1,2,1,2,38
,1034887753_2024_06_30_17_07_03_897859.sb3,27,1,3,4,2,4,3,4,2,4,0,1,0,0,None,Default,18,1,3,3,2,3,3,3,165
,97137611_2024_06_17_01_30_46_830172.sb3,32,4,4,4,4,4,4,4,3,1,0,1,0,0,None,Default,21,3,3,3,3,3,3,3,956
,1025393848_2024_06_06_00_28_21_810177.sb3,4,1,0,0,0,1,2,0,0,0,0,1,0,1,None,Default,4,1,0,0,0,1,2,0,14
,7a101291-8986-41ac-a248-89a7a33ff0ae_2024_05_29_14_25_35_317440.sb3,22,4,3,1,3,2,2,4,2,1,0,0,0,0,None,Default,17,3,3,1,3,2,2,3,102
,e80c17a8-accb-4c96-a1ea-2446ca4eff6e_2024_05_14_07_49_24_587768.sb3,16,1,2,1,1,4,2,1,0,4,0,1,0,0,None,Default,11,1,2,1,1,3,2,1,129
,51def3d8-7005-4455-8ffb-a82df7301a33_2024_06_18_01_54_19_732443.sb3,14,1,3,0,3,1,1,1,0,4,0,0,0,0,None,Default,10,1,3,0,3,1,1,1,345
,02c1c12f-e521-4334-ade4-3e941ead2e5b_2024_06_14_10_49_57_742674.sb3,29,2,4,4,3,4,2,4,2,4,0,11,0,0,None,Default,19,2,3,3,3,3,2,3,248
,96992330_2024_06_16_13_33_35_274721.sb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Default,0,0,0,0,0,0,0,0,0
,6ec98373-5a3b-45ce-9e7e-da5533840054_2024_05_23_05_43_08_605301.sb3,21,2,3,2,2,3,2,4,2,1,0,1,0,0,None,Default,17,2,3,2,2,3,2,3,47
,d9c1dbc8-ce8d-4ae4-aa62-7fbaacfba5fb_2024_06_12_04_25_16_430334.sb3,18,4,3,1,1,2,2,2,0,3,0,0,1,1,None,Default,14,3,3,1,1,2,2,2,57
,960588878_2024_06_03_14_07_00_766929.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,eba88eba-48b7-4df7-bb7e-39924d316bd1_2024_05_19_18_39_04_421589.sb3,21,1,4,1,3,2,2,4,2,2,2,0,0,2,None,Default,15,1,3,1,3,2,2,3,199
,1016126389_2024_05_31_16_46_56_998961.sb3,33,4,4,4,3,4,2,4,4,4,0,0,7,0,None,Default,20,3,3,3,3,3,2,3,584
,9277f604-bc25-4174-8bf3-4865314b9ce7_2024_05_24_18_59_26_451571.sb3,18,1,1,4,1,2,1,4,2,2,0,1,0,0,None,Default,12,1,1,3,1,2,1,3,39
,98f9dd73-fe0c-4429-a6b8-75e5bf07e882_2024_06_11_22_56_50_114719.sb3,10,1,0,0,1,2,2,3,0,1,0,0,1,1,None,Default,9,1,0,0,1,2,2,3,11
,1011112003_2024_06_04_13_17_59_708244.sb3,30,3,4,4,4,3,3,4,2,3,0,1,0,1,None,Default,21,3,3,3,3,3,3,3,608
,1025395736_2024_06_06_00_14_38_897140.sb3,9,1,1,0,1,2,2,1,0,1,0,0,0,1,None,Default,8,1,1,0,1,2,2,1,18
,d54858d2-ba17-4bd5-b426-857e50fd9a05_2024_06_13_20_11_06_819886.sb3,34,4,4,4,4,4,3,4,4,3,3,2,0,0,None,Default,21,3,3,3,3,3,3,3,952
,4bc1818c-2241-49db-b9d5-2044f18ea2a1_2024_05_31_15_07_46_573671.sb3,13,1,1,1,2,2,2,1,0,3,0,1,0,1,None,Default,10,1,1,1,2,2,2,1,25
,343637319_2024_06_12_15_40_09_715847.sb3,18,1,4,0,3,1,2,1,3,3,0,0,0,0,None,Default,11,1,3,0,3,1,2,1,156
,957967074_2024_06_12_15_33_34_672302.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,d5c701ff-6bab-416b-9a0c-c1799dd18575_2024_05_27_11_32_16_180524.sb3,15,1,0,1,0,4,2,4,2,1,0,0,0,0,None,Default,10,1,0,1,0,3,2,3,19
,948664627_2024_06_12_15_30_02_652228.sb3,7,1,0,0,1,2,2,1,0,0,0,0,0,1,None,Default,7,1,0,0,1,2,2,1,14
,1037960999_2024_06_15_18_54_27_229251.sb3,1,0,0,0,0,0,1,0,0,0,0,0,3,1,None,Default,1,0,0,0,0,0,1,0,1
,1016126389_2024_06_03_08_09_35_159765.sb3,33,4,4,4,3,4,2,4,4,4,0,0,8,0,None,Default,20,3,3,3,3,3,2,3,620
,916013017_2024_06_10_12_55_59_917768.sb3,14,1,1,1,0,2,2,4,2,1,0,5,3,2,None,Default,10,1,1,1,0,2,2,3,68
,1037923680_2024_06_15_16_21_46_723518.sb3,26,1,4,4,2,2,3,4,2,4,0,3,1,8,None,Default,17,1,3,3,2,2,3,3,154
,1014621519_2024_05_30_23_01_22_102448.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,df096b5e-5a72-47f5-b959-574100719496_2024_06_07_07_00_09_734625.sb3,15,1,1,0,3,2,2,2,3,1,0,1,0,0,None,Default,11,1,1,0,3,2,2,2,29
,1013956109_2024_06_03_11_08_37_377526.sb3,5,0,0,0,0,1,0,1,0,3,0,0,0,0,None,Default,2,0,0,0,0,1,0,1,4
,1016126389_2024_05_31_16_47_21_482457.sb3,33,4,4,4,3,4,2,4,4,4,0,0,7,0,None,Default,20,3,3,3,3,3,2,3,584
,a0cd9499-1fa9-4804-9de3-dd1a2abc693a_2024_05_27_20_12_19_677618.sb3,25,1,3,1,2,4,4,4,2,4,0,37,0,2,None,Default,16,1,3,1,2,3,3,3,451
,64f2da80-f6e6-4437-ba52-79ca089564b4_2024_05_08_06_32_20_809129.sb3,12,1,1,1,0,2,2,2,0,3,0,0,0,0,None,Default,9,1,1,1,0,2,2,2,24
,449b4466-8301-4591-a8c2-b74c9837fcde_2024_06_30_02_31_08_996909.sb3,25,1,4,4,4,2,4,2,0,4,2,2,0,1,None,Default,17,1,3,3,3,2,3,2,643
,1006947316_2024_06_18_00_13_26_493141.sb3,6,0,0,0,1,2,1,1,0,1,0,0,0,1,None,Default,5,0,0,0,1,2,1,1,8
,d318a860-04e7-4a02-8155-8602432be064_2024_06_03_07_14_19_336398.sb3,14,1,4,1,2,2,2,1,0,1,0,1,0,0,None,Default,12,1,3,1,2,2,2,1,120
,bc1c6606-8cc6-405e-82e7-625ca4b22c2e_2024_05_29_14_20_22_653166.sb3,19,1,1,2,2,2,2,4,2,3,0,0,1,1,None,Default,13,1,1,2,2,2,2,3,85
,1026488596_2024_05_29_07_55_58_692033.sb3,5,1,0,0,0,0,0,1,0,3,0,2,1,1,None,Default,2,1,0,0,0,0,0,1,2
,031c29bb-45b7-41ab-8ee6-53aa6673a530_2024_06_06_13_09_11_686082.sb3,13,1,1,1,1,2,2,2,0,3,0,1,0,0,None,Default,10,1,1,1,1,2,2,2,102
,1036518952_2024_06_21_03_08_33_537954.sb3,35,3,4,4,4,4,4,4,4,4,2,6,0,0,None,Default,21,3,3,3,3,3,3,3,2846
,ff453a79-0818-45d2-8aa1-bd0dc59683c4_2024_06_13_23_42_11_765025.sb3,35,4,4,4,4,3,4,4,4,4,4,18,0,0,None,Default,21,3,3,3,3,3,3,3,1877
,f527b596-1376-4c72-aaa3-66602f2dd4c1_2024_05_19_17_30_40_472182.sb3,21,1,2,4,3,2,2,4,2,1,0,0,0,0,None,Default,16,1,2,3,3,2,2,3,60
,a08f6b03-208e-4875-81fa-f2757cf4e160_2024_05_26_05_01_37_279664.sb3,18,1,2,2,2,2,2,4,3,0,0,1,0,0,None,Default,14,1,2,2,2,2,2,3,80
,b3e0a554-916e-4fe5-9e87-c9b283fbfb66_2024_06_14_07_37_52_421799.sb3,35,4,4,4,4,3,4,4,4,4,4,18,0,0,None,Default,21,3,3,3,3,3,3,3,1877
,e54a2b42-1139-4791-9bed-94a01957d389_2024_05_23_05_54_35_548873.sb3,24,2,4,1,3,2,2,4,3,3,0,0,0,1,None,Default,16,2,3,1,3,2,2,3,257
,a477e07e-ad88-4da0-99ba-9520a9fd4224_2024_06_06_16_09_29_31320.sb3,14,1,0,2,3,1,2,1,0,4,0,0,0,0,None,Default,10,1,0,2,3,1,2,1,27
,1022912853_2024_06_06_00_19_57_483472.sb3,13,1,1,2,0,1,2,4,2,0,0,0,0,3,None,Default,10,1,1,2,0,1,2,3,47
,06a185d9-842b-406d-b4f4-3bc1fae53cfb_2024_05_27_17_29_41_738268.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,53867153-889f-42de-a150-64e27a95dfac_2024_05_17_07_18_16_917619.sb3,19,1,1,1,2,3,2,4,2,3,10,0,0,0,None,Default,13,1,1,1,2,3,2,3,163
,206cea92-1867-422a-98f6-77f92a70ebeb_2024_05_26_04_44_27_920526.sb3,16,1,1,1,2,2,2,4,2,1,0,1,0,0,None,Default,12,1,1,1,2,2,2,3,41
,e638e2c5-b0da-49c2-a789-2c553a147cba_2024_05_16_13_07_48_134335.sb3,14,3,1,1,2,1,2,4,0,0,0,3,0,0,None,Default,13,3,1,1,2,1,2,3,52
,1014621519_2024_06_15_22_01_54_027715.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,93681ed4-bba4-4144-93bb-4254cc5cd467_2024_05_31_13_46_41_453010.sb3,9,1,1,0,1,1,1,1,0,3,0,0,0,1,None,Default,6,1,1,0,1,1,1,1,15
,77c6422b-4608-4c86-a64d-55385f5e3c9f_2024_06_05_06_01_59_142646.sb3,18,1,4,1,3,2,2,1,0,4,0,2,0,1,None,Default,13,1,3,1,3,2,2,1,36
,ce714964-abe4-4648-b266-791e0d5c3384_2024_06_12_02_51_28_658641.sb3,15,4,1,1,1,2,2,2,0,2,0,0,1,1,None,Default,12,3,1,1,1,2,2,2,44
,6aea1f3f-763a-4104-97c7-cfc3258f58c5_2024_05_18_03_02_54_613946.sb3,14,1,1,0,1,4,2,1,1,3,0,0,0,1,None,Default,9,1,1,0,1,3,2,1,23
,d05d8389-d6c3-49c1-b0d3-08afdfb6ec34_2024_05_31_14_46_16_98534.sb3,6,1,0,0,2,1,1,1,0,0,0,0,0,0,None,Default,6,1,0,0,2,1,1,1,40
,8a8f886c-3144-46e3-876c-04eb3f3f106b_2024_06_18_02_22_14_107163.sb3,10,1,1,0,1,1,1,1,0,4,0,0,0,0,None,Default,6,1,1,0,1,1,1,1,554
,5205c3a2-b350-4c48-83bc-6835cf3998fc_2024_06_05_11_38_28_568147.sb3,20,3,2,2,2,3,2,4,2,0,0,1,0,0,None,Default,17,3,2,2,2,3,2,3,49
,747653991_2024_06_12_12_02_02_612577.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,1003047588_2024_06_13_17_58_25_568699.sb3,7,0,0,0,0,1,2,1,0,3,0,0,1,1,None,Default,4,0,0,0,0,1,2,1,32
,1008203135_2024_06_23_09_00_30_323665.sb3,25,3,4,1,3,2,2,4,2,4,7,0,0,0,None,Default,17,3,3,1,3,2,2,3,199
,875274748_2024_06_14_13_23_45_444491.sb3,28,1,4,2,4,4,3,4,2,4,4,0,0,2,None,Default,18,1,3,2,3,3,3,3,1429
,dcef54ca-c274-4757-a9a9-c4307b5207e3_2024_06_11_22_56_17_838276.sb3,10,1,0,0,1,2,2,3,0,1,0,0,1,1,None,Default,9,1,0,0,1,2,2,3,11
,b07752e0-657e-48de-97c6-54ed0c2b8620_2024_05_27_22_44_21_71443.sb3,4,0,0,0,0,1,2,1,0,0,0,0,0,1,None,Default,4,0,0,0,0,1,2,1,162
,e9599fed-d8cd-45d4-b47a-65b3f603beb4_2024_06_13_11_22_54_409785.sb3,11,0,0,2,0,1,1,4,2,1,0,0,1,1,None,Default,7,0,0,2,0,1,1,3,9
,882093984_2024_06_13_09_13_37_099001.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,300efb3d-00d0-4305-9c3f-06d75aac410b_2024_06_14_08_01_35_828165.sb3,24,1,4,1,2,4,2,4,2,4,8,2,0,0,None,Default,15,1,3,1,2,3,2,3,321
,1018121360_2024_06_06_00_25_59_517186.sb3,9,1,1,0,1,2,1,1,0,2,0,1,1,1,None,Default,7,1,1,0,1,2,1,1,134
,1027664686_2024_05_29_07_17_06_868718.sb3,9,1,1,0,0,2,1,1,0,3,0,0,1,1,None,Default,6,1,1,0,0,2,1,1,14
,81ca6f5e-c22c-4b4b-8478-dde295403980_2024_06_12_04_30_26_527023.sb3,17,1,1,2,4,1,2,4,2,0,2,0,0,0,None,Default,13,1,1,2,3,1,2,3,101
,e4187599-740d-4cfe-8dfd-be6c84daa267_2024_05_31_02_31_16_106174.sb3,10,1,0,0,1,2,2,3,0,1,0,0,1,1,None,Default,9,1,0,0,1,2,2,3,11
,c6072186-8136-4097-b94e-3d3cc7a5ce2a_2024_05_19_17_11_35_170257.sb3,21,1,2,4,3,2,2,4,2,1,0,0,0,0,None,Default,16,1,2,3,3,2,2,3,59
,cab9a07c-b3c2-4dfd-bf02-d02d27e6efdf_2024_06_09_07_55_36_394696.sb3,19,1,1,1,3,2,2,4,2,3,0,0,0,0,None,Default,13,1,1,1,3,2,2,3,28
,1034892058_2024_06_10_12_30_17_840693.sb3,6,1,0,0,3,0,2,0,0,0,0,0,0,0,None,Default,6,1,0,0,3,0,2,0,3
,030f2795-56bb-4bc3-ae45-f02ac38302e6_2024_05_18_14_34_06_260378.sb3,20,1,3,2,3,2,2,4,2,1,0,0,0,0,None,Default,16,1,3,2,3,2,2,3,212
,d9d39062-99fc-444e-a701-8cec6965d341_2024_05_22_16_00_39_797373.sb3,20,3,2,1,1,2,2,4,2,3,0,1,0,1,None,Default,14,3,2,1,1,2,2,3,136
,bd74287e-4233-4634-bb20-78347e8abf99_2024_06_16_13_52_19_364738.sb3,20,1,1,1,3,2,2,4,2,4,0,8,0,0,None,Default,13,1,1,1,3,2,2,3,73
,1012036934_2024_05_31_20_17_42_967564.sb3,8,1,1,0,1,2,2,1,0,0,0,1,2,1,None,Default,8,1,1,0,1,2,2,1,41
,1016126389_2024_06_12_12_00_55_128365.sb3,33,4,4,4,3,4,2,4,4,4,0,0,8,0,None,Default,20,3,3,3,3,3,2,3,620
,744061646_2024_06_12_17_56_38_311050.sb3,15,1,1,1,2,2,2,2,0,4,0,1,1,3,None,Default,11,1,1,1,2,2,2,2,24
,959234322_2024_06_13_19_51_18_175205.sb3,15,1,1,0,3,1,2,3,0,4,0,0,4,1,None,Default,11,1,1,0,3,1,2,3,43
,1039226748_2024_06_25_04_32_16_553671.sb3,27,3,3,4,3,3,3,4,2,2,0,0,2,0,None,Default,21,3,3,3,3,3,3,3,156
,1027495166_2024_06_18_04_22_47_214902.sb3,13,1,1,1,0,2,2,2,0,4,0,0,1,3,None,Default,9,1,1,1,0,2,2,2,49
,0373f958-7e3b-4d62-99ef-abb784cb2278_2024_05_22_12_03_47_712265.sb3,14,1,1,0,3,2,2,2,0,3,0,0,1,1,None,Default,11,1,1,0,3,2,2,2,53
,8cf15241-6c0d-4c5d-a5ee-b6d6fe370af4_2024_05_12_11_19_57_642609.sb3,13,1,0,2,1,2,2,1,0,4,0,0,0,0,None,Default,9,1,0,2,1,2,2,1,18
,452fdb3e-a87a-4983-92c1-d2d515d606cd_2024_06_29_19_57_03_555148.sb3,30,3,4,4,3,3,3,4,3,3,0,0,6,1,None,Default,21,3,3,3,3,3,3,3,675
,0eb402be-db7c-4c6f-916d-69503012ebe2_2024_06_10_22_49_34_804489.sb3,10,1,0,0,1,2,2,3,0,1,0,0,1,1,None,Default,9,1,0,0,1,2,2,3,11
,1032381126_2024_06_05_09_44_17_642741.sb3,7,0,0,0,0,2,1,1,0,3,0,0,0,0,None,Default,4,0,0,0,0,2,1,1,6
,1031204384_2024_06_17_12_13_37_890277.sb3,20,1,1,4,1,2,2,4,2,3,0,0,0,0,None,Default,13,1,1,3,1,2,2,3,132
,957967074_2024_06_13_09_13_32_706311.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,1040228399_2024_06_22_13_42_46_716880.sb3,26,4,4,1,2,3,2,4,2,4,0,4,3,0,None,Default,17,3,3,1,2,3,2,3,174
,c08f7346-0014-4b96-81b0-4f3d00af09db_2024_05_17_07_02_32_940909.sb3,17,1,1,2,2,2,2,4,2,1,0,0,0,0,None,Default,13,1,1,2,2,2,2,3,181
,e98d98eb-5cc0-4cca-bc3b-a7a89aedda73_2024_06_25_04_41_18_844000.sb3,29,4,4,2,4,4,1,4,4,2,0,0,1,1,None,Default,18,3,3,2,3,3,1,3,329
,1030843047_2024_06_02_18_02_48_729735.sb3,17,1,1,4,2,2,2,1,0,4,0,0,0,0,None,Default,12,1,1,3,2,2,2,1,56
,982086441_2024_06_15_20_08_10_073616.sb3,5,0,0,0,0,2,1,1,0,1,0,0,1,1,None,Default,4,0,0,0,0,2,1,1,4
,9f0c4245-cdab-4fe0-823d-ef98a1e7d27b_2024_06_10_17_58_05_114329.sb3,6,0,0,0,0,1,2,2,1,0,0,0,0,0,None,Default,5,0,0,0,0,1,2,2,17
,9c779bb5-c6b6-4d7f-bd03-761ec56bff6a_2024_05_19_16_10_24_516463.sb3,14,1,1,1,1,2,2,2,0,4,0,0,0,0,None,Default,10,1,1,1,1,2,2,2,64
,1029487135_2024_06_11_08_59_16_063838.sb3,12,1,2,0,0,1,2,1,3,2,0,0,0,1,None,Default,7,1,2,0,0,1,2,1,18
,f6309800-f38a-4d6c-83a6-9131a36d2a00_2024_06_01_12_10_27_415107.sb3,21,3,2,2,2,3,2,4,3,0,0,0,0,0,None,Default,17,3,2,2,2,3,2,3,50
,5cafbd4e-ff2b-4311-ac8f-ce6e5ed41a33_2024_05_14_18_49_00_393384.sb3,12,0,0,0,1,2,4,1,0,4,0,0,0,0,None,Default,7,0,0,0,1,2,3,1,26
,1042875268_2024_06_28_12_56_49_346527.sb3,21,4,3,1,2,2,1,4,2,2,0,0,0,0,None,Default,15,3,3,1,2,2,1,3,59
,9bf2d4bc-aa94-4913-8c04-61eca7af0bc9_2024_05_26_11_47_17_934901.sb3,22,1,4,1,2,4,2,4,2,2,2,0,0,1,None,Default,15,1,3,1,2,3,2,3,66
,98bb653a-2f90-44f9-b747-eda21a30bf57_2024_05_17_07_26_08_988337.sb3,13,1,1,1,1,2,2,2,0,3,0,2,0,0,None,Default,10,1,1,1,1,2,2,2,196
,d211e2a3-c003-444d-afaa-e0b74da73510_2024_05_18_12_53_48_992721.sb3,19,1,1,2,2,1,2,4,3,3,0,0,0,1,None,Default,12,1,1,2,2,1,2,3,277
,0356967e-3f2d-4e07-8a6e-92ebf178b88b_2024_05_28_22_10_46_677107.sb3,20,1,4,1,3,2,2,1,3,3,0,0,0,0,None,Default,13,1,3,1,3,2,2,1,156
,1042464363_2024_06_27_13_32_31_199247.sb3,26,1,4,2,4,4,2,4,3,2,0,52,1,2,None,Default,17,1,3,2,3,3,2,3,1922
,1025395110_2024_06_06_04_33_52_696769.sb3,17,2,4,1,3,2,2,2,0,1,0,0,2,0,None,Default,15,2,3,1,3,2,2,2,79
,c5fb4466-1350-4710-ba42-b51d09d88295_2024_06_30_17_08_52_618871.sb3,27,1,3,4,2,4,3,4,2,4,0,1,0,0,None,Default,18,1,3,3,2,3,3,3,165
,1018843425_2024_05_29_12_04_12_308956.sb3,22,3,1,2,2,3,2,4,2,3,0,7,1,1,None,Default,16,3,1,2,2,3,2,3,27
,da52ef76-d5d3-42ee-858c-aeffab3073bd_2024_06_07_07_20_53_570163.sb3,26,3,3,2,3,3,4,4,0,4,0,6,0,2,None,Default,20,3,3,2,3,3,3,3,100
,0bcf7259-532d-4e2d-a2f0-240bcf443dde_2024_05_27_22_39_05_601115.sb3,13,1,0,2,0,1,2,4,3,0,0,4,0,1,None,Default,9,1,0,2,0,1,2,3,59
,882093984_2024_06_12_16_20_14_008163.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,b49468ce-0c41-4d9d-a8c5-f2fb0f9bc4a5_2024_05_23_22_16_57_362166.sb3,17,1,4,1,3,2,2,1,0,3,2,0,2,0,None,Default,13,1,3,1,3,2,2,1,136
,e172ec10-a6e5-4919-acad-b2ee51b0ee49_2024_05_26_04_46_23_128602.sb3,22,2,3,1,2,4,2,4,2,2,0,0,0,0,None,Default,16,2,3,1,2,3,2,3,48
,1614349a-817b-4744-9dfb-777a9633e6e4_2024_05_31_02_27_53_968375.sb3,8,1,1,0,0,2,1,2,1,0,0,0,2,1,None,Default,7,1,1,0,0,2,1,2,15
,3ac217f1-ccd4-4e10-bc4a-53134c85168a_2024_06_12_04_31_10_774987.sb3,18,4,3,1,1,2,2,2,0,3,0,0,1,1,None,Default,14,3,3,1,1,2,2,2,54
,0fdb58be-9e15-418c-8056-a99da2bff846_2024_05_27_11_01_52_870616.sb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Default,0,0,0,0,0,0,0,0,0
,948664627_2024_06_14_10_19_06_742615.sb3,7,1,0,0,1,2,2,1,0,0,0,0,0,1,None,Default,7,1,0,0,1,2,2,1,14
,7b51cf5e-be44-4e19-8a60-a55f60bed892_2024_05_24_10_23_45_812316.sb3,21,2,3,0,3,3,2,4,2,2,0,0,0,0,None,Default,16,2,3,0,3,3,2,3,36
,ee6faffe-f3fe-4714-857f-a3a11860da10_2024_06_10_17_55_37_545673.sb3,22,1,4,2,4,2,2,4,2,1,0,1,0,0,None,Default,16,1,3,2,3,2,2,3,367
,a861f967-bba0-46cb-8303-b67b9af8520d_2024_06_18_16_09_56_63482.sb3,19,1,1,2,4,1,2,4,3,1,0,0,0,0,None,Default,13,1,1,2,3,1,2,3,56
,86ec4889-8bcc-42b1-9e21-79d4da8f1e68_2024_05_31_15_35_03_920700.sb3,10,1,1,0,0,2,1,2,0,3,0,0,0,1,None,Default,7,1,1,0,0,2,1,2,11
,77d1024d-94a6-4380-b075-a025ceaa7573_2024_06_07_07_24_47_402803.sb3,30,3,4,4,3,2,4,4,2,4,0,0,0,0,None,Default,20,3,3,3,3,2,3,3,109
